,Thực tế,Dự đoán,MAPE
739,0.0,0.0,0.0
740,0.0,0.0,0.0
741,131.55,168.631,0.3154487452148021
742,0.0,0.0,0.0
743,389.78,502.89966666666663,0.30102630972022637
744,0.0,0.0,0.0
745,773.27,625.1353333333332,0.19510143515042977
746,730.11,842.2516666666667,0.1565983810680854
747,0.0,0.0,0.0
748,543.04,538.5616666666666,0.008465018398104781
749,0.0,0.0,0.0
750,354.51,428.25166666666667,0.21656241128503326
751,403.04,562.5453333333332,0.4099972582082388
752,0.0,0.0,0.0
753,0.0,0.0,0.0
754,977.53,866.6010000000002,0.11512770749224181
755,4.81,7.579333333333334,0.30134203844758806
756,40.08,65.82766666666667,0.987257157464213
